127.0.0.1, 2015-07-02 20:18:08, GET, /, HTTP/1.1, 303, 0.003053
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.016977
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.000387
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001755
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001601
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.001104
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000606
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.000934
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000347
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000602
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000797
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000739
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.001269
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000429
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000951
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000343
127.0.0.1, 2015-07-03 11:08:23, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000286
127.0.0.1, 2015-07-03 11:12:19, GET, /admin/, HTTP/1.1, 303, 0.009461
127.0.0.1, 2015-07-03 11:12:19, GET, /admin/default/site, HTTP/1.1, 200, 0.036918
127.0.0.1, 2015-07-03 11:12:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000171
127.0.0.1, 2015-07-03 11:12:25, GET, /admin/default/design/qboadsense1, HTTP/1.1, 200, 0.071595
127.0.0.1, 2015-07-03 11:12:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000171
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.019266
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001703
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000812
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.002453
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.001070
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000788
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 200, 0.001530
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.001253
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000505
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000768
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000290
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000312
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000945
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000852
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000429
127.0.0.1, 2015-07-03 11:15:07, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000347
127.0.0.1, 2015-07-03 11:15:13, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.032363
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.018800
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000779
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.000451
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.001584
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000519
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.000944
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001423
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000194
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000967
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000718
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.001029
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000403
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000875
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.001001
127.0.0.1, 2015-07-03 11:18:13, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000713
127.0.0.1, 2015-07-03 11:18:15, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000520
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.017498
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.000569
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001600
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.000889
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.002025
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002229
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.003179
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000478
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001609
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.001004
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000919
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.001388
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/images/qologo.jpg, HTTP/1.1, 200, 0.001572
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000773
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000571
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000469
127.0.0.1, 2015-07-03 11:23:00, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.001096
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.016881
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000575
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002041
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.001536
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001082
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.001521
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.001465
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000329
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.001283
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.001816
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.001713
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000542
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/images/qologo2.jpg, HTTP/1.1, 200, 0.000894
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000829
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000766
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000633
127.0.0.1, 2015-07-03 11:24:20, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000280
127.0.0.1, 2015-07-03 11:26:37, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.018035
127.0.0.1, 2015-07-03 11:26:37, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000688
127.0.0.1, 2015-07-03 11:26:37, GET, /qboadsense1/static/images/qologo2.jpg, HTTP/1.1, 304, 0.000319
127.0.0.1, 2015-07-03 11:26:40, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.017610
127.0.0.1, 2015-07-03 11:27:07, GET, /qboadsense1/static/fonts/glyphicons-halflings-regular.woff2, HTTP/1.1, 304, 0.001191
127.0.0.1, 2015-07-03 11:27:10, GET, /qboadsense1/default/user/logout, HTTP/1.1, 303, 0.019691
127.0.0.1, 2015-07-03 11:27:10, GET, /qboadsense1/default/index, HTTP/1.1, 303, 0.012356
127.0.0.1, 2015-07-03 11:27:10, GET, /qboadsense1/default/home, HTTP/1.1, 303, 0.012387
127.0.0.1, 2015-07-03 11:27:10, GET, /qboadsense1/default/user/login, HTTP/1.1, 200, 0.017092
127.0.0.1, 2015-07-03 11:27:10, GET, /qboadsense1/static/images/qologo2.jpg, HTTP/1.1, 304, 0.000281
127.0.0.1, 2015-07-03 11:29:17, POST, /qboadsense1/default/user/login, HTTP/1.1, 303, 0.015695
127.0.0.1, 2015-07-03 11:29:17, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.018443
127.0.0.1, 2015-07-03 11:29:17, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000668
127.0.0.1, 2015-07-03 11:29:17, GET, /qboadsense1/static/images/qologo2.jpg, HTTP/1.1, 304, 0.000242
127.0.0.1, 2015-07-03 11:29:31, GET, /qboadsense1/default/login_qbo, HTTP/1.1, 200, 0.021252
127.0.0.1, 2015-07-03 11:29:33, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.020536
127.0.0.1, 2015-07-03 11:29:35, GET, /qboadsense1/default/see_your_ad, HTTP/1.1, 500, 0.041452
127.0.0.1, 2015-07-03 11:29:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000274
127.0.0.1, 2015-07-03 11:29:38, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.017504
127.0.0.1, 2015-07-03 11:29:41, GET, /qboadsense1/default/see_your_ad, HTTP/1.1, 500, 0.029468
127.0.0.1, 2015-07-03 11:29:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000250
127.0.0.1, 2015-07-03 11:29:43, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.019021
127.0.0.1, 2015-07-03 11:29:46, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.057351
127.0.0.1, 2015-07-03 11:29:49, POST, /qboadsense1/default/save_ads, HTTP/1.1, 303, 0.016172
127.0.0.1, 2015-07-03 11:29:49, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.016850
127.0.0.1, 2015-07-03 11:29:50, GET, /qboadsense1/default/see_your_ad, HTTP/1.1, 200, 0.027367
127.0.0.1, 2015-07-03 11:30:00, GET, /qboadsense1/default/user/logout, HTTP/1.1, 303, 0.014235
127.0.0.1, 2015-07-03 11:30:00, GET, /qboadsense1/default/index, HTTP/1.1, 303, 0.010673
127.0.0.1, 2015-07-03 11:30:00, GET, /qboadsense1/default/home, HTTP/1.1, 303, 0.009702
127.0.0.1, 2015-07-03 11:30:00, GET, /qboadsense1/default/user/login, HTTP/1.1, 200, 0.018808
127.0.0.1, 2015-07-03 11:30:00, GET, /qboadsense1/static/images/qologo2.jpg, HTTP/1.1, 304, 0.000293
127.0.0.1, 2015-07-03 11:30:08, POST, /qboadsense1/default/user/login, HTTP/1.1, 303, 0.015693
127.0.0.1, 2015-07-03 11:30:08, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.030200
127.0.0.1, 2015-07-03 11:30:12, GET, /qboadsense1/default/see_your_ad, HTTP/1.1, 200, 0.020371
127.0.0.1, 2015-07-03 11:30:16, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.017850
127.0.0.1, 2015-07-03 11:30:28, GET, /qboadsense1/default/select_ad, HTTP/1.1, 200, 0.020751
127.0.0.1, 2015-07-03 11:30:31, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.017692
127.0.0.1, 2015-07-03 11:35:27, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.019389
127.0.0.1, 2015-07-03 11:35:27, GET, /qboadsense1/static/images/qologo3.jpg, HTTP/1.1, 200, 0.000762
127.0.0.1, 2015-07-03 11:35:27, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000367
127.0.0.1, 2015-07-03 11:38:33, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.023262
127.0.0.1, 2015-07-03 11:38:33, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000334
127.0.0.1, 2015-07-03 11:38:33, GET, /qboadsense1/static/images/qologo2.jpg, HTTP/1.1, 304, 0.000339
127.0.0.1, 2015-07-03 11:38:33, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 200, 0.000694
127.0.0.1, 2015-07-03 11:38:57, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.018325
127.0.0.1, 2015-07-03 11:38:57, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 304, 0.000344
127.0.0.1, 2015-07-03 11:39:10, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.019203
127.0.0.1, 2015-07-03 11:39:28, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.018213
127.0.0.1, 2015-07-03 11:39:28, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 304, 0.000580
127.0.0.1, 2015-07-03 11:39:50, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.017175
127.0.0.1, 2015-07-03 11:39:50, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 304, 0.000325
127.0.0.1, 2015-07-03 11:40:03, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.017349
127.0.0.1, 2015-07-03 11:40:54, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.018811
127.0.0.1, 2015-07-03 11:40:54, GET, /qboadsense1/static/images/qologo2.jpg, HTTP/1.1, 304, 0.000838
127.0.0.1, 2015-07-03 11:40:54, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 304, 0.000300
127.0.0.1, 2015-07-03 11:41:13, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.021320
127.0.0.1, 2015-07-03 11:41:21, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.019215
127.0.0.1, 2015-07-03 11:41:21, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000623
127.0.0.1, 2015-07-03 11:41:21, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 304, 0.000356
127.0.0.1, 2015-07-03 11:41:49, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.018761
127.0.0.1, 2015-07-03 11:42:04, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.017950
127.0.0.1, 2015-07-03 11:42:04, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 304, 0.000328
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/default/home, HTTP/1.1, 200, 0.017873
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000811
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000762
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.001352
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.000546
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001143
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.000752
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000863
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000251
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000643
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000599
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001316
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 304, 0.000775
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/images/qologo2.jpg, HTTP/1.1, 304, 0.000187
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.001094
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000778
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000665
127.0.0.1, 2015-07-03 11:42:37, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000446
127.0.0.1, 2015-07-03 11:43:16, GET, /qboadsense1/default/login_qbo, HTTP/1.1, 200, 0.023406
127.0.0.1, 2015-07-03 11:43:16, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 304, 0.000428
127.0.0.1, 2015-07-03 11:46:01, GET, /qboadsense1/default/login_qbo, HTTP/1.1, 200, 0.023083
127.0.0.1, 2015-07-03 11:46:01, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000605
127.0.0.1, 2015-07-03 11:46:01, GET, /qboadsense1/static/images/qologo2.jpg, HTTP/1.1, 304, 0.000590
127.0.0.1, 2015-07-03 11:46:01, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 304, 0.000369
127.0.0.1, 2015-07-03 11:46:01, GET, /qboadsense1/static/images/logo.png, HTTP/1.1, 200, 0.000820
127.0.0.1, 2015-07-03 11:48:33, GET, /qboadsense1/default/login_qbo, HTTP/1.1, 200, 0.024316
127.0.0.1, 2015-07-03 11:48:33, GET, /qboadsense1/static/images/qologo2.jpg, HTTP/1.1, 304, 0.000480
127.0.0.1, 2015-07-03 11:48:33, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 304, 0.000430
127.0.0.1, 2015-07-03 11:48:33, GET, /qboadsense1/static/images/logo.png, HTTP/1.1, 304, 0.000492
127.0.0.1, 2015-07-03 11:48:59, GET, /qboadsense1/default/login_qbo, HTTP/1.1, 200, 0.018922
127.0.0.1, 2015-07-03 11:48:59, GET, /qboadsense1/static/images/logo.png, HTTP/1.1, 200, 0.000309
127.0.0.1, 2015-07-03 11:49:25, GET, /qboadsense1/default/login_qbo, HTTP/1.1, 200, 0.017637
127.0.0.1, 2015-07-03 11:49:25, GET, /qboadsense1/static/images/logo.png, HTTP/1.1, 304, 0.000314
127.0.0.1, 2015-07-03 11:49:29, GET, /qboadsense1/default/login_qbo, HTTP/1.1, 200, 0.018673
127.0.0.1, 2015-07-03 11:49:29, GET, /qboadsense1/static/images/logo.png, HTTP/1.1, 304, 0.000354
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/default/login_qbo, HTTP/1.1, 200, 0.016201
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.004328
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.001058
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001251
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000585
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001608
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.001558
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.000814
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000576
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000633
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000738
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.000646
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/images/logo.png, HTTP/1.1, 304, 0.000422
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/images/qologo2.jpg, HTTP/1.1, 304, 0.000417
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 304, 0.001054
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.001120
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000619
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000591
127.0.0.1, 2015-07-03 11:49:55, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000478
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/default/login_qbo, HTTP/1.1, 200, 0.016745
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000572
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001035
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001779
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/css/calendar.css, HTTP/1.1, 304, 0.001317
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.000739
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/js/calendar.js, HTTP/1.1, 304, 0.000708
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.000383
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/js/web2py.js, HTTP/1.1, 304, 0.000305
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.001284
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/images/logo.png, HTTP/1.1, 304, 0.000604
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001269
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/js/share.js, HTTP/1.1, 304, 0.001085
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/images/qologo2.jpg, HTTP/1.1, 304, 0.000479
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/images/qologo4.jpg, HTTP/1.1, 304, 0.000381
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/images/twitter.png, HTTP/1.1, 304, 0.000625
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/images/facebook.png, HTTP/1.1, 304, 0.000687
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/images/gplus-32.png, HTTP/1.1, 304, 0.000697
127.0.0.1, 2015-07-03 11:50:22, GET, /qboadsense1/static/images/favicon.ico, HTTP/1.1, 200, 0.000263
127.0.0.1, 2015-07-03 11:50:40, GET, /qboadsense1/default/login_qbo, HTTP/1.1, 200, 0.018258
127.0.0.1, 2015-07-03 11:50:40, GET, /qboadsense1/static/js/jquery.js, HTTP/1.1, 304, 0.000917
127.0.0.1, 2015-07-03 11:50:40, GET, /qboadsense1/static/css/bootstrap-theme.min.css, HTTP/1.1, 304, 0.002689
